category,subject,wb_rate,seller_to_wb_rate,seller_direct_rate
Умный дом и безопасность,Автоматика для ворот,24.5,28.0,3.0
Умный дом и безопасность,Аудиодомофоны,24.5,28.0,3.0
Умный дом и безопасность,Блоки питания для систем безопасности,24.5,28.0,3.0
Умный дом и безопасность,Блоки управления замком,24.5,28.0,3.0
Умный дом и безопасность,Видеоглазки,24.5,28.0,3.0
Умный дом и безопасность,Видеодомофоны,24.5,28.0,3.0
Умный дом и безопасность,Видеокамеры цифровые,24.5,28.0,3.0
Умный дом и безопасность,Видеорегистраторы цифровые,24.5,28.0,3.0
Умный дом и безопасность,Датчики для умного дома и систем безопасности,24.5,28.0,3.0
Умный дом и безопасность,Дверные звонки,24.5,28.0,3.0
Умный дом и безопасность,Извещатели пожарные,24.5,28.0,3.0
Умный дом и безопасность,Камеры видеонаблюдения,24.5,28.0,3.0
Умный дом и безопасность,Кнопки выхода,24.5,28.0,3.0
Умный дом и безопасность,Мониторы видеодомофона,24.5,28.0,3.0
Умный дом и безопасность,Муляжи камер видеонаблюдения,24.5,28.0,3.0
Умный дом и безопасность,Оповещатели звуковые,24.5,28.0,3.0
Умный дом и безопасность,Панели вызывные для домофона,24.5,28.0,3.0
Умный дом и безопасность,Пульты Умный дом,24.5,28.0,3.0
Умный дом и безопасность,Ретрансляторы,24.5,28.0,3.0
Умный дом и безопасность,Системы видеонаблюдения,24.5,28.0,3.0
Умный дом и безопасность,Системы охранной сигнализации,24.5,28.0,3.0
Умный дом и безопасность,Системы умный дом,24.5,28.0,3.0
Умный дом и безопасность,Тревожные кнопки,24.5,28.0,3.0
Умный дом и безопасность,Умные выключатели и реле,24.5,28.0,3.0
Умный дом и безопасность,Умные лампочки,24.5,28.0,3.0
Умный дом и безопасность,Умные розетки,24.5,28.0,3.0
Умный дом и безопасность,Умные светильники,24.5,28.0,3.0
Умный дом и безопасность,Умный дом и безопасность,24.5,28.0,3.0
Умный дом и безопасность,Электроприводы для окон,24.5,28.0,3.0
Фарма,Антигистаминные препараты,3.0,3.0,3.0
Фарма,Антипаразитарные и противомикробные препараты,3.0,3.0,3.0
Фарма,Болеутоляющие препараты,3.0,3.0,3.0
Фарма,Витаминно-минеральные препараты,3.0,3.0,3.0
Фарма,Гематологические препараты,3.0,3.0,3.0
Фарма,Гинекологические препараты,3.0,3.0,3.0
Фарма,Глазные и ушные препараты,3.0,3.0,3.0
Фарма,Дерматологические препараты,3.0,3.0,3.0
