category,subject,wb_rate,seller_to_wb_rate,seller_direct_rate
Белье,Термоколготки,24.5,28.0,3.0
Белье,Термотрусы,24.5,28.0,3.0
Белье,Клипсы для бюстгальтера,24.5,28.0,3.0
Белье,Кальсоны,24.5,28.0,3.0
Белье,Подвязки,24.5,28.0,3.0
Белье,Соединители бретелей,24.5,28.0,3.0
Белье,Термоводолазки,24.5,28.0,3.0
Белье,Носки,24.5,28.0,3.0
Белье,Вкладыши пуш-ап,24.5,28.0,3.0
Белье,Майки бельевые,24.5,28.0,3.0
Белье,Скотч для поддержания белья,24.5,28.0,3.0
Белье,Термободи,24.5,28.0,3.0
Белье,Белье,24.5,28.0,3.0
Белье,Накладки для ног,24.5,28.0,3.0
Белье,Бандалетки,24.5,28.0,3.0
Белье,Подтяжки бельевые,24.5,28.0,3.0
Белье,Грации,24.5,28.0,3.0
Белье,Трусы,24.5,28.0,3.0
Белье,Термофутболки,24.5,28.0,3.0
Белье,Чашки для бюстгальтера,24.5,28.0,3.0
Белье,Пэстис,24.5,28.0,3.0
Белье,Бретели,24.5,28.0,3.0
Белье,Пояса для чулок,24.5,28.0,3.0
Белье,Ленты для груди,24.5,28.0,3.0
Белье,Термоджемперы,24.5,28.0,3.0
Белье,Термокомплекты,24.5,28.0,3.0
Белье,Подкладки для бретелей,24.5,28.0,3.0
Белье,Колготки,24.5,28.0,3.0
Белье,Термоноски,24.5,28.0,3.0
Белье для малышей,Гольфы для малышей,24.5,28.0,3.0
Белье для малышей,Майки бельевые для малышей,24.5,28.0,3.0
Белье для малышей,Термоводолазки для малышей,24.5,28.0,3.0
Белье для малышей,Белье для малышей,24.5,28.0,3.0
Белье для малышей,Боди для малышей,24.5,28.0,3.0
Белье для малышей,Раздельные купальники для малышей,24.5,28.0,3.0
Белье для малышей,Слитные купальники для малышей,24.5,28.0,3.0
Белье для малышей,Носки для малышей,24.5,28.0,3.0
Белье для малышей,Термолонгсливы для малышей,24.5,28.0,3.0
Белье для малышей,Термошорты для малышей,24.5,28.0,3.0
Белье для малышей,Колготки для малышей,24.5,28.0,3.0
Белье для малышей,Термофутболки для малышей,24.5,28.0,3.0
Белье для малышей,Термомайки для малышей,24.5,28.0,3.0
Белье для малышей,Термободи для малышей,24.5,28.0,3.0
Белье для малышей,Термотрусы для малышей,24.5,28.0,3.0
Белье для малышей,Трусы для малышей,24.5,28.0,3.0
Белье для малышей,Комплекты белья для малышей,24.5,28.0,3.0
Белье для малышей,Термоноски для малышей,24.5,28.0,3.0
Белье для малышей,Термоджемперы для малышей,24.5,28.0,3.0
Белье для малышей,Плавки для малышей,24.5,28.0,3.0
Белье для малышей,Термокомплекты для малышей,24.5,28.0,3.0
Белье для малышей,Термоколготки для малышей,24.5,28.0,3.0
Белье для малышей,Кальсоны для малышей,24.5,28.0,3.0
Белье для малышей,Термокомбинезоны для малышей,24.5,28.0,3.0
Белье для малышей,Удлинители для боди,24.5,28.0,3.0
Бижутерия,Шармы-подвески,18.5,22.0,3.0
Бижутерия,Браслеты,18.5,22.0,3.0
Бижутерия,Значки,18.5,22.0,3.0
Бижутерия,Чокеры,18.5,22.0,3.0
Бижутерия,Булавки для воротника,18.5,22.0,3.0
Бижутерия,Подвески бижутерные,18.5,22.0,3.0
Бижутерия,Упаковки для украшений,18.5,22.0,3.0
Бижутерия,Зажимы для платков,18.5,22.0,3.0
Бижутерия,Четки,18.5,22.0,3.0
Бижутерия,Кнопки бижутерные,18.5,22.0,3.0
Бижутерия,Колье,18.5,22.0,3.0
Бижутерия,Зажимы для галстука,18.5,22.0,3.0
Бижутерия,Броши,18.5,22.0,3.0
Бижутерия,Серьги,18.5,22.0,3.0
Бижутерия,Кольца,18.5,22.0,3.0
Бижутерия,Бижутерия,18.5,22.0,3.0
Бижутерия,Пирсинг,18.5,22.0,3.0
Бижутерия,Брелоки,18.5,22.0,3.0
Бижутерия,Цепочки на тело,18.5,22.0,3.0
Бижутерия,Бутоньерки,18.5,22.0,3.0
Бижутерия,Бусы,18.5,22.0,3.0
Бижутерия,Комплекты украшений,18.5,22.0,3.0
Бижутерия,Запонки,18.5,22.0,3.0
Бижутерия,Аксессуары для бижутерии,18.5,22.0,3.0
Бижутерия,Цепочки,18.5,22.0,3.0
Бижутерия,Шнурки для кулонов,18.5,22.0,3.0
Бытовая техника,Картриджи для отпаривателей,15.5,19.0,3.0
Бытовая техника,Косметические аппараты,15.5,19.0,3.0
Бытовая техника,Запчасти для оборудования общепита,15.5,19.0,3.0
Бытовая техника,Насадки для ирригатора,15.5,19.0,3.0
Бытовая техника,Сменные ручки для ирригаторов,15.5,19.0,3.0
Бытовая техника,Бытовая техника,15.5,19.0,3.0
Бытовая техника,Сушки для обуви,15.5,19.0,3.0
Бытовая техника,Вешалки для отпаривателей,15.5,19.0,3.0
Бытовая техника,Фрезы для маникюра и педикюра,15.5,19.0,3.0
Бытовая техника,Машинки для стрижки волос,15.5,19.0,3.0
Бытовая техника,Модули отопительные,15.5,19.0,3.0
Бытовая техника,Паровые швабры,15.5,19.0,3.0
Бытовая техника,Сушилки для рук,15.5,19.0,3.0
Бытовая техника,Пылесосы маникюрные,15.5,19.0,3.0
